Date,Time,Location,Sub-location,Source,Notes,Longitude,Latitude,Postal
2021-05-09,1310h - 1345h,KINEX (11 Tanjong Katong Road),Mr. D.I.Y,https://www.channelnewsasia.com/news/singapore/covid-19-locations-sim-lim-square-ikea-jurong-library-14872628,Added/ Updated on 2021-05-24,103.894755701595,1.31426620953983,NIL
2021-05-09,1400h - 1445h,Orchard Central (181 Orchard Road) ,Olson Studio,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.839692368177,1.30072350356705,238896
2021-05-09,1405h - 1440h,Great World City (1 Kim Seng Promenade) ,Cold Storage,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.831975865363,1.29347596207041,NIL
2021-05-09,1415h - 1515h,One@KentRidge (1 Lower Kent Ridge Road) ,Burger King,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.784084011452,1.29277431990535,119082
2021-05-09,1440h - 1510h,Rivervale Mall (11 Rivervale Crescent) ,Live Well Chiropractic,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.904483668323,1.39250410994832,545082
2021-05-09,1600h - 0400h,Kopitiam Square (10 Sengkang Square),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.893839556119,1.39135982178512,544829
2021-05-09,1650h - 1730h,Royal Square @ Novena (103 Irrawaddy Road) ,Lotus Vegetarian Restaurant,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.843219261065,1.32057156550961,329566
2021-05-09,1705h - 1805h,OCBC (520 Toa Payoh Lorong 6),,https://www.todayonline.com/singapore/changi-city-point-sengkang-sports-complex-among-places-visited-covid-19-cases-while,Added/ Updated on 2021-05-23,103.847415880287,1.33311303786921,NIL
2021-05-09,1730h - 1830h,441 Pasir Ris Drive 6 Coffeeshop (441 Pasir Ris Drive 6),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.958173949924,1.36922534298881,510441
2021-05-09,1810h - 1845h,NTUC FairPrice (712 Ang Mo Kio Avenue 6),,https://www.channelnewsasia.com/news/singapore/covid-19-locations-sim-lim-square-ikea-jurong-library-14872628,Added/ Updated on 2021-05-24,103.847082876036,1.37140921089454,560712
2021-05-09,1830h - 1900h,Hougang One (1 Hougang Street 91) ,FairPrice Xtra,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.879455004929,1.37560507051106,538692
2021-05-09,1900h - 2000h,Ri Ri Sheng Mala Hotpot (823A Tampines Street 81),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.93349188136,1.3489292582561,521823
2021-05-09,2000h - 2120h,Rakuichi Japanese Restaurant (10 Dempsey Rd),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.81041169174,1.30329767270242,247700
2021-05-09,2030h - 2200h,Kimly Coffeeshop (444 Pasir Ris Drive 6),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.95748962666,1.37000224411598,510444
2021-05-09,2150h - 2230h,Lickers (124 Hougang Avenue 1),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.886657257578,1.35288997709608,530124
2021-05-08,0815h - 0940h,Sheng Siong Supermarket (4 Toa Payoh Lorong 7),,https://www.todayonline.com/singapore/changi-city-point-sengkang-sports-complex-among-places-visited-covid-19-cases-while,Added/ Updated on 2021-05-23,103.85554106336,1.33904479783226,310004
2021-05-08,0830h - 0900h,Fengshan Market & Food Centre (85 Bedok North Street 4),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.938794058948,1.33203125668687,460085
2021-05-08,0830h - 2100h,White Sands (1 Pasir Ris Drive 3) ,WOK HEY,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.959204695763,1.36858695162233,519457
2021-05-08,0900h - 1100h,Happy Hawkers (267 Compassvale Link),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.897046557237,1.38374441748547,540267
2021-05-08,0915h - 1715h,Parkway Centre (08/09 Marine Parade Central),Learning Point,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.90607458727,1.30255976878218,440083
2021-05-08,0940h - 1830h,Lucky Plaza (304 Orchard Road) ,LBC Express Airfreight (S) Pte Ltd,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.834005158524,1.3044637897474,NIL
2021-05-08,1000h - 1100h,Teck Ghee Market & Food Centre (409 Ang Mo Kio Avenue 10),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.855369801598,1.36276900965875,560409
2021-05-08,1015h - 1230h,Parkway Centre (08/09 Marine Parade Central),Learning Point,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.90607458727,1.30255976878218,440083
2021-05-08,1020h - 1100h,Pasir Ris Market Produce Shop (441 Pasir Ris Drive 6),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.958173949924,1.36922534298881,510441
2021-05-08,1135h - 1235h,Eastpoint Mall (3 Simei Street 6) ,Ah Khoo Kopi Toast,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.953050756306,1.34269199750599,528833
2021-05-08,1150h - 1335h,18 Tai Seng (18 Tai Seng Street) ,Tim Ho Wan,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.888762709582,1.33653868091669,539775
2021-05-08,1200h - 2100h,Changi Airport Terminal 3 (65 Airport Boulevard),Kopitiam,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.986978920249,1.35668185930095,NIL
2021-05-08,1235h - 1315h,18 Tai Seng (18 Tai Seng Street) ,kcuts,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.888762709582,1.33653868091669,539775
2021-05-08,1250h - 1350h,The Coastal Settlement (200 Netheravon Road),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.977965403127,1.38906112193905,508529
2021-05-08,1255h - 1355h,Parkway Parade (80 Marine Parade Road),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.905113585904,1.30119130647653,NIL
2021-05-08,1340h - 1415h,Compass One (1 Sengkang Square) ,Sea Horse,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.894980025383,1.39209415594051,545078
2021-05-08,1350h - 1500h,Parkway Parade (80 Marine Parade Road),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.905113585904,1.30119130647653,NIL
2021-05-08,1355h - 1455h,Eastpoint Mall (3 Simei Street 6) ,NTUC FairPrice,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.953050756306,1.34269199750599,528833
2021-05-08,1405h - 1505h,Joo Chiat Complex (1 Joo Chiat Road),,https://www.todayonline.com/singapore/peninsula-plaza-causeway-point-and-several-supermarkets-among-places-visited-covid-19,Added/ Updated on 2021-05-21,103.898397565472,1.31593802099833,420001
2021-05-08,1405h - 1525h,Joo Chiat Complex (1 Joo Chiat Road) ,Ming Seng Goldsmith,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.898397565472,1.31593802099833,420001
2021-05-08,1425h - 1600h,Tiong Bahru Plaza (298 Tiong Bahru Road),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.828004844701,1.2863085351796,168730
2021-05-08,1430h - 1515h,Balestier Bak Kut Teh (365 & 369 Balestier Road),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.850523467503,1.32483838650686,329785
2021-05-08,1500h - 1600h,84 Marine Parade Central Market and Food Centre (84 Marine Parade Central),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.906338595442,1.30228520823378,440084
2021-05-08,1510h - 1630h,Tampines Mall (4 Tampines Central 5) ,Genki Sushi,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.944696230083,1.35258025197038,529510
2021-05-08,1520h - 1600h,City Plaza (810 Geylang Road),,https://www.todayonline.com/singapore/peninsula-plaza-causeway-point-and-several-supermarkets-among-places-visited-covid-19,Added/ Updated on 2021-05-21,103.893418325845,1.31480522272255,409286
2021-05-08,1525h - 1750h,Parkway Parade (80 Marine Parade),"Sushi Express, BEST DENKI",https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.9077387936,1.30248202632175,440080
2021-05-08,1550h - 0000h,Reservoir Village (744 Bedok Reservoir Road) ,McDonald’s,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.921963603077,1.33758734617107,470744
2021-05-08,1600h - 0400h,Kopitiam Square (10 Sengkang Square),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.893839556119,1.39135982178512,544829
2021-05-08,1600h - 1630h,Junction 9 (18 Yishun Avenue 9),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.841600823354,1.4330319821512,768897
2021-05-08,1625h - 1745h,Tampines 1 (10 Tampines Central 1) ,Oriental Hair Solutions,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.945141172369,1.35432321225804,529536
2021-05-08,1625h – 1700h,Golden Landmark Shopping Centre (390 Victoria Street) ,ANIZ,https://www.todayonline.com/singapore/peninsula-plaza-causeway-point-and-several-supermarkets-among-places-visited-covid-19,Added/ Updated on 2021-05-21,103.857847794036,1.30189677580548,188061
2021-05-08,1700h - 1745h,Chong Pang City Wet Market & Food Centre (105 Yishun Ring Road),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.828205359547,1.43186042917354,760105
2021-05-08,1745h - 1935h,Ling Ling by The Wine Company (8 Dempsey Road),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.809526135738,1.30417511571055,247696
2021-05-08,1800h - 1900h,Junction 9 (18 Yishun Avenue 9) ,Wak Min Food And Catering,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.841600823354,1.4330319821512,768897
2021-05-08,1800h - 1930h,"Shangri-La Rasa Sentosa, Singapore (101 Siloso Road) ",Silver Shell Café,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.809797886969,1.25780204865465,098970
2021-05-08,1825h - 1930h,The Star Vista (1 Vista Exchange Green) ,Lao Huo Tang,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.788462732266,1.30681500712521,NIL
2021-05-08,1900h - 1930h,Fengshan Market & Food Centre (85 Bedok North Street 4),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.938794058948,1.33203125668687,460085
2021-05-08,1900h - 2000h,Paya Lebar Quarter Mall (10 Paya Lebar Road),Ichikokudo Hokkaido Ramen,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.892724428994,1.31752384637596,409057
2021-05-08,1900h - 2100h,"Shangri-La Rasa Sentosa, Singapore (101 Siloso Road) ",Silver Shell Café,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.809797886969,1.25780204865465,098970
2021-05-08,1905h - 2040h,Sampo Korean BBQ Restaurant (132 Telok Ayer Street),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.84797953614,1.28173944249899,068599
2021-05-08,1930h - 2030h,Eat First (891 East Coast Road),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.924001233943,1.31288262653577,459094
2021-05-08,2030h - 2200h,Kimly Coffeeshop (444 Pasir Ris Drive 6),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.95748962666,1.37000224411598,510444
2021-05-08,2115h - 2145h,Changi Airport Terminal 3 (65 Airport Boulevard) ,Kopitiam,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.986978920249,1.35668185930095,NIL
2021-05-08,2130h - 2200h,Tampines Central Community Complex (866A Tampines Street 83) ,NTUC FairPrice,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.934592110069,1.35528926974977,521866
2021-05-08,2150h - 2225h,Giant (260 Kim Keat Avenue),,https://www.todayonline.com/singapore/changi-city-point-sengkang-sports-complex-among-places-visited-covid-19-cases-while,Added/ Updated on 2021-05-23,103.857378530285,1.33199962341698,310260
2021-05-07,0700h - 0740h,Pasir Ris Market Produce Shop (441 Pasir Ris Drive 6),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.958173949924,1.36922534298881,510441
2021-05-07,0700h - 1500h,M171 Gourmet Street Coffeeshop (171 MacPherson Road),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.874017401676,1.32989634795137,348536
2021-05-07,0725h - 0825h,Giant Hypermarket - Tampines (21 Tampines North Drive 2),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.932078857732,1.37225435494299,NIL
2021-05-07,0800h - 0900h,Pasir Ris East Community Centre (1 Pasir Ris Drive 4),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.959204695763,1.36858695162233,519457
2021-05-07,0830h - 2220h,White Sands (1 Pasir Ris Central Street 3) ,Unity,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.949749226457,1.37239898072242,518457
2021-05-07,0900h - 0945h,Eastwood Centre (20 Eastwood Road) ,Subway,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.955419464473,1.32144768095063,486442
2021-05-07,0900h - 1100h,Happy Hawkers (267 Compassvale Link),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.897046557237,1.38374441748547,540267
2021-05-07,0915h - 0945h,Block 216 Bedok Food Centre and Market (216 Bedok North Street 1),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.933287000271,1.32704450702368,460216
2021-05-07,1005h - 1025h,Prime Supermarket (322 Sumang Walk),,https://www.todayonline.com/singapore/peninsula-plaza-causeway-point-and-several-supermarkets-among-places-visited-covid-19,Added/ Updated on 2021-05-21,103.897501361265,1.41124703512714,820322
2021-05-07,1040h - 1255h,Ngee Ann City (391 Orchard Road),New York Skin Solutions,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.834980235031,1.30236932766648,238872
2021-05-07,1055h - 1140h,Changi Airport Terminal 3 (65 Airport Boulevard),Kopitiam,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.986978920249,1.35668185930095,NIL
2021-05-07,1115h - 1200h,F M FOOD MASTER (19 Serangoon North Avenue 5),,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexes9f1bd59862d64d81862ae7ff2f978152.pdf,Refreshed on 2021-05-20,103.872012103115,1.37565367290165,554913
